Name,Team,Minutes,Primary Position,Secondary Position,Nationality,Age,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length
Alfie Rutherford,Dorking Wanderers FC,1698,Left Centre Forward,Right Centre Forward,England,27.0,180.0,92,94,95,89,91,81,67,3,0,94,84,91,84,75,93,91,93,82,67,94,97,92,45,46,36,59,12,20,0,9,28,10,14,32,45,19,8,61,28,96,38,4,13,10,90,23,17,85,46,91,47,58,100,25,50,64,40,98,96,66,96,52,84,84,100,100,9,4,15,52,25,41,11,92,14,74,99,19,51,89,9,16,93,47,53,57,53,95,96,96,0,30,57,71,94,38,38,79,6,69,91,28,59,45,26,89,26,48
Alfie Tuck,Hampton & Richmond,592,Left Defensive Midfielder,Centre Defensive Midfielder,Wales,20.0,,73,75,31,23,39,96,99,72,0,69,0,67,79,0,47,72,0,92,86,58,48,54,71,53,65,40,81,33,0,63,60,35,36,64,55,67,79,75,84,37,97,99,66,46,97,51,39,33,96,85,71,61,100,66,51,98,69,97,33,43,34,48,25,51,100,100,78,25,67,82,11,69,86,49,50,81,36,55,33,25,63,70,22,38,63,33,87,0,9,10,0,100,0,0,0,57,59,37,59,65,29,76,75,15,22,39,68,69
Alfie Williams,Chesham United FC,1980,Left Wing Back,Left Centre Midfielder,England,23.0,178.0,0,0,48,44,47,0,47,50,0,40,80,83,83,83,82,84,0,86,81,54,63,60,21,40,35,48,29,28,0,35,58,33,33,49,51,57,56,20,84,68,96,86,68,46,64,74,51,83,52,45,42,52,100,59,59,97,92,99,71,66,70,95,74,100,100,100,58,6,50,79,7,51,77,72,25,85,64,52,57,52,43,65,69,64,90,91,86,72,52,62,67,30,87,61,82,55,28,70,38,41,79,68,55,9,23,14,52,42
Alfie-John Terence Allen,Tonbridge Angels FC,631,Left Centre Midfielder,Left Defensive Midfielder,England,23.0,181.0,71,73,30,70,18,99,94,55,0,49,0,44,69,0,48,77,0,0,0,56,34,41,81,30,46,0,100,46,0,46,42,79,83,64,66,63,58,35,94,46,78,76,78,81,98,76,82,38,85,86,33,33,100,60,66,98,94,99,47,43,37,58,14,54,100,100,37,15,47,73,19,64,61,49,62,97,46,68,11,10,19,42,29,60,46,53,0,52,15,21,0,41,43,27,0,77,23,39,73,42,22,76,83,10,1,79,63,45
Ali Omar,Farnborough,364,Left Centre Back,Left Back,England,26.0,191.0,0,0,61,95,32,0,0,60,0,0,94,72,54,96,73,41,0,79,84,72,63,40,80,0,0,0,0,95,0,57,85,94,90,98,98,18,29,0,64,19,45,99,73,91,98,73,87,80,96,88,87,90,1,16,18,57,7,46,14,13,11,0,0,26,100,100,49,4,77,78,21,98,87,26,12,70,27,32,96,92,12,73,41,16,93,65,97,0,11,21,0,44,88,93,0,94,3,29,85,11,46,89,90,22,55,71,89,91
Amari Aaron Morgan-Smith,Kidderminster Harriers,1564,Centre Forward,Right Centre Forward,England,37.0,183.0,76,67,85,94,66,58,39,17,99,40,54,53,46,57,58,51,0,0,0,61,77,57,8,16,14,24,29,57,0,42,21,12,10,38,45,73,45,60,75,98,49,4,13,11,86,15,11,4,70,91,38,99,100,73,75,97,84,99,98,96,98,91,81,6,100,100,8,2,3,44,71,24,2,99,10,77,98,7,24,48,0,8,25,37,36,40,0,93,87,84,0,61,46,97,94,58,10,90,12,30,98,1,4,81,66,78,1,5
Amir Hadi,Farnborough,1132,Left Wing,Right Wing,England,23.0,187.0,74,76,61,41,64,74,22,27,0,64,93,77,67,95,81,69,0,70,72,86,65,62,96,97,94,97,29,96,95,2,1,22,22,22,21,70,54,70,89,75,78,42,55,33,26,41,27,22,27,21,11,49,100,69,53,97,74,99,73,73,72,73,59,49,100,100,24,10,17,63,25,18,19,82,19,57,89,46,27,49,47,14,94,63,58,57,69,56,70,67,85,50,68,22,80,43,30,80,24,49,86,33,43,29,23,59,26,28
Ammar Dyer,AFC Telford United,2371,Right Back,Right Wing Back,England,22.0,174.0,65,67,44,52,39,89,84,49,0,54,61,66,55,65,72,61,0,0,0,64,52,44,78,58,63,54,60,47,0,15,54,49,55,61,66,36,36,51,86,34,53,76,72,57,83,75,64,79,32,61,62,52,21,36,45,93,42,98,30,32,33,38,38,65,100,100,71,57,26,16,11,59,36,43,46,35,38,58,54,54,72,58,91,50,42,47,0,75,43,42,47,13,61,18,65,45,34,75,27,50,82,33,50,33,80,71,28,60
Andrew Williams,Hereford FC,1627,Centre Forward,Left Centre Forward,England,39.0,188.0,90,92,97,89,94,72,68,1,0,93,73,85,59,76,90,66,0,0,0,90,97,88,9,34,30,42,29,57,0,46,34,14,14,37,34,53,40,40,53,99,37,5,14,12,90,12,11,88,46,91,28,85,100,64,58,89,69,99,99,94,98,85,94,66,100,100,2,1,4,72,8,26,7,98,4,50,93,11,44,91,0,19,74,25,51,55,54,83,94,93,0,41,63,93,90,57,48,46,22,98,24,15,26,64,53,70,15,24
Andy Carroll,Dagenham & Redbridge,1030,Left Centre Forward,Right Centre Forward,England,37.0,193.0,97,98,92,60,98,83,32,17,0,91,87,91,87,89,94,94,0,0,0,98,94,97,97,35,49,21,90,91,0,20,16,16,18,68,71,34,18,29,32,85,86,44,17,15,92,15,14,30,32,91,87,99,7,37,29,56,66,99,97,81,99,73,74,74,100,100,43,14,27,77,51,70,20,99,28,68,73,41,94,92,25,22,7,66,44,49,0,99,97,97,66,100,56,55,98,62,17,76,46,54,58,22,40,36,58,77,17,41
Anjola Popoola,Chorley,778,Right Centre Forward,Centre Forward,England,18.0,185.0,95,97,97,94,92,87,30,2,0,94,74,86,43,78,90,47,0,0,0,95,97,81,51,47,54,43,68,48,0,3,2,21,18,0,0,70,40,37,68,99,37,4,9,11,39,8,9,69,0,89,1,13,100,83,47,95,79,81,99,98,98,92,96,64,100,100,0,30,6,74,100,0,2,96,91,99,90,7,66,81,8,3,7,24,53,61,0,66,96,95,92,100,0,0,81,24,50,82,24,61,78,3,31,99,38,93,11,24
Anointed Chukwa,Chippenham Town,1399,Right Centre Forward,Centre Forward,England,25.0,193.0,68,70,86,78,81,48,31,8,0,75,0,68,51,0,74,57,0,0,0,52,82,71,2,36,25,51,7,37,0,19,14,9,10,26,28,71,51,0,73,97,38,8,19,13,57,24,15,18,8,81,39,91,12,74,83,96,85,99,96,94,94,93,87,81,100,100,13,15,11,60,97,9,7,99,19,46,89,11,32,69,11,10,18,49,17,19,0,70,81,74,58,12,41,81,87,10,54,90,1,72,95,3,5,98,87,68,6,10
Ansu Jennah,Slough Town FC,479,Left Defensive Midfielder,Right Defensive Midfielder,Sweden,27.0,178.0,0,0,23,30,23,0,0,58,0,0,88,36,66,91,39,74,0,0,0,63,24,42,92,67,66,69,40,43,0,17,53,25,21,60,53,40,42,46,85,39,99,99,82,52,99,66,40,68,92,90,66,67,1,40,24,92,90,99,48,47,58,90,63,100,100,100,33,8,26,23,62,48,26,76,12,47,38,54,24,28,9,35,85,33,22,24,0,60,50,40,88,100,0,0,68,88,12,27,77,44,0,30,11,86,98,12,39,30
Anthony Dudley,Radcliffe,1213,Centre Attacking Midfielder,Right Centre Forward,England,30.0,178.0,54,56,73,53,75,39,84,16,0,73,61,80,71,0,70,71,95,91,80,57,74,73,7,50,48,55,34,44,94,17,54,30,25,40,31,42,37,39,68,83,88,57,39,30,55,34,25,38,5,59,15,43,100,43,38,75,67,99,82,63,80,70,67,16,100,100,29,38,24,70,39,34,24,78,55,71,79,43,72,72,18,47,92,74,62,54,78,94,83,80,0,41,60,85,93,32,30,88,33,57,71,37,50,39,77,65,34,59
Anthony Lynn,Leamington FC,594,Centre Forward,Right Midfielder,England,23.0,,73,75,72,95,47,92,78,29,0,75,83,85,64,86,89,72,0,0,0,78,75,51,70,0,0,0,0,57,0,18,30,15,11,10,7,73,28,37,67,99,51,11,18,15,95,11,10,4,0,91,27,93,100,72,33,90,97,99,98,96,99,99,94,15,100,100,5,4,3,69,44,4,0,98,1,7,94,2,62,66,0,8,0,30,19,21,0,97,78,71,0,100,0,0,96,22,63,76,4,51,97,1,15,76,32,91,1,8
Anthony Stewart,Peterborough Sports FC,914,Right Centre Back,Left Centre Back,England,33.0,183.0,0,0,14,28,13,0,0,67,0,0,0,28,12,0,29,13,0,0,0,0,15,9,32,31,28,39,29,18,0,77,78,57,65,98,99,10,7,99,78,8,21,98,55,53,98,75,69,91,70,90,97,90,100,9,16,60,21,95,9,9,10,13,4,70,100,100,62,50,63,20,50,98,59,56,12,5,11,15,17,12,33,81,13,10,22,25,0,0,12,10,0,12,36,100,0,79,38,23,81,19,33,81,80,58,24,41,84,77
Anthony Weston,Curzon Ashton FC,2138,Right Centre Forward,Right Wing,England,22.0,170.0,94,95,89,66,93,83,68,2,0,85,64,84,57,68,89,64,0,0,0,93,90,86,88,62,62,64,40,21,0,28,28,18,15,21,19,76,59,18,85,90,72,24,16,15,25,15,13,55,16,69,11,24,100,84,68,99,98,100,88,95,88,99,90,60,100,100,9,9,17,67,32,12,19,75,14,47,95,23,78,84,15,30,87,46,47,54,0,85,89,87,48,6,87,58,94,26,50,81,19,65,80,29,28,46,81,40,27,36
Antony Papadopoulos,Maidstone United,1500,Right Wing,Left Wing,England,23.0,178.0,66,51,67,25,84,35,53,19,99,75,97,99,96,98,99,94,0,92,93,84,90,94,23,64,67,60,55,24,0,20,39,54,59,45,50,52,55,25,83,70,91,65,42,44,65,49,50,51,25,65,67,55,100,55,52,96,69,99,71,60,67,65,52,82,100,100,39,19,51,46,33,45,59,78,38,74,97,49,77,87,44,38,90,86,92,84,92,97,78,80,56,54,94,58,95,46,17,89,27,30,93,56,37,43,82,12,56,47
Anuerin Livermore,Merthyr Town FC,834,Left Centre Midfielder,Right Centre Midfielder,Wales,23.0,,0,0,42,21,55,0,30,45,0,19,0,30,34,0,32,37,0,0,0,0,31,44,16,79,85,69,68,77,0,30,31,24,30,63,72,90,74,56,99,52,96,98,88,57,28,94,74,2,17,4,90,54,5,84,96,99,99,100,50,63,50,93,29,4,100,100,93,25,50,41,5,74,71,71,33,54,36,73,56,47,89,61,16,74,31,17,73,0,27,17,0,100,0,0,0,79,21,37,76,30,31,48,63,9,9,71,27,38
Aramide Oteh,Dagenham & Redbridge,308,Left Centre Forward,Left Wing,England,27.0,175.0,87,89,96,99,69,92,78,10,0,83,0,35,43,0,38,47,0,0,0,77,90,59,7,80,75,84,29,68,0,28,9,14,22,26,35,58,25,0,87,85,24,6,49,26,100,64,39,36,100,100,33,63,100,58,66,99,72,99,85,77,84,73,63,17,100,100,4,44,20,58,83,8,17,92,19,15,85,24,53,89,9,20,81,45,73,85,0,0,84,86,0,100,0,0,60,6,51,94,53,40,63,18,1,93,45,8,26,1
Archie Tamplin,Chelmsford City,1502,Left Defensive Midfielder,Right Defensive Midfielder,England,23.0,178.0,50,51,71,65,66,39,54,23,0,50,55,80,56,58,83,58,0,75,69,50,72,60,6,57,55,60,37,56,0,33,41,47,51,52,56,74,52,76,81,63,97,94,90,70,93,89,74,28,52,65,70,66,100,69,77,93,91,99,63,64,62,85,47,27,100,100,32,7,39,33,39,50,40,72,15,58,66,42,61,61,21,40,32,51,63,59,74,80,54,53,0,36,60,61,61,65,19,69,30,51,79,55,43,75,71,18,63,48
Archy Taylor,Eastbourne Borough,967,Right Wing Back,Left Wing Back,England,22.0,,60,62,69,70,60,55,17,42,0,39,67,58,47,71,62,45,0,66,74,63,62,53,50,22,12,38,2,52,0,44,56,29,36,49,55,67,57,40,90,55,68,83,68,44,40,74,53,57,26,24,44,79,100,68,84,98,95,99,51,58,55,86,38,72,100,100,52,14,44,71,18,43,61,60,11,27,66,51,19,35,34,63,64,72,89,91,84,82,78,82,0,31,91,43,67,71,16,65,51,30,76,65,40,20,13,6,57,19
Arthur Gnahoua,Southport,2011,Centre Forward,Right Wing,England,33.0,187.0,81,83,76,52,82,69,67,14,0,82,66,79,83,70,84,91,0,0,0,79,76,84,71,78,87,62,76,61,0,2,14,24,34,31,37,59,33,54,72,92,76,38,23,20,66,30,28,85,52,79,25,77,100,69,83,90,96,99,93,91,91,97,74,86,100,100,19,22,16,76,65,34,10,97,37,69,88,41,40,45,28,22,99,64,56,66,0,90,78,76,0,23,72,52,90,29,40,84,12,70,84,13,33,87,89,84,16,46
Arthur Penney,Tonbridge Angels FC,2298,Left Centre Back,Centre Back,England,23.0,181.0,0,0,33,56,24,0,11,100,0,19,0,8,10,0,9,11,0,0,0,0,15,14,31,15,18,15,86,27,0,80,87,66,62,95,92,15,14,94,77,12,8,95,33,48,95,30,43,91,70,89,72,86,100,17,13,81,24,97,10,12,9,14,4,87,100,100,46,35,62,71,27,95,72,38,11,9,7,17,4,4,18,92,9,11,9,0,50,26,47,32,47,100,0,0,27,83,37,13,87,15,16,87,84,17,15,36,84,79
Asher Yearwood,Maidenhead United,1762,Right Defensive Midfielder,Right Centre Midfielder,England,28.0,,0,0,68,62,63,0,26,36,0,52,52,86,77,55,82,72,0,90,85,30,74,66,1,22,28,17,89,58,91,31,64,40,49,65,69,70,60,82,93,63,99,98,80,58,74,89,73,46,32,44,69,75,100,69,84,99,92,99,63,66,64,90,58,50,100,100,71,51,30,29,30,61,34,74,56,55,65,60,78,75,49,65,11,90,73,63,83,76,71,69,52,37,73,93,80,57,26,70,48,56,53,26,28,57,38,46,26,21
Ashley Clarke,AFC Totton,2065,Left Wing,Left Midfielder,England,20.0,,88,90,85,68,86,77,81,6,0,87,95,76,64,96,82,72,0,0,0,95,83,80,97,77,65,85,13,53,89,4,13,32,40,11,13,86,45,27,81,90,74,25,63,42,89,62,47,35,55,74,5,19,100,87,87,97,99,99,88,95,87,99,90,23,100,5,13,8,20,12,54,18,15,91,19,65,93,24,51,69,22,19,99,48,57,67,0,86,83,83,91,28,77,33,92,24,40,88,16,70,81,39,64,90,88,85,52,77
Ashley Hunter,Marine,1092,Right Wing,Centre Attacking Midfielder,England,30.0,178.0,57,58,69,18,94,35,41,8,0,75,94,99,99,88,98,97,96,99,98,81,94,99,4,64,75,48,78,32,0,39,41,34,19,22,14,51,41,60,36,76,92,59,24,24,52,19,16,65,0,73,16,21,100,58,36,85,59,94,76,73,80,58,57,47,100,100,30,2,64,54,5,31,89,56,18,94,96,41,54,64,30,41,78,73,99,98,99,37,68,79,0,51,97,70,56,54,39,60,57,33,65,86,71,7,3,5,74,35
Ashley Josiah Hemmings,Dagenham & Redbridge,1403,Right Centre Forward,Centre Attacking Midfielder,England,35.0,173.0,89,70,83,64,85,45,41,14,99,77,0,78,91,0,74,88,0,88,90,52,82,91,2,42,42,46,44,29,93,35,44,18,15,28,18,50,47,54,43,82,71,23,40,25,95,30,20,54,52,88,31,66,100,53,39,86,62,90,84,76,85,77,90,100,100,100,19,10,41,89,23,40,46,94,42,92,94,35,38,63,18,32,56,48,91,77,93,82,80,81,98,32,89,81,93,24,70,69,31,53,76,61,52,30,50,22,57,51
Ashley Josiah Hemmings,Kidderminster Harriers,721,Right Midfielder,Right Wing,England,35.0,173.0,0,0,90,65,95,0,50,12,0,60,77,61,54,80,66,60,0,0,0,51,85,89,1,32,49,0,100,19,0,20,49,13,19,37,51,37,13,0,51,93,53,12,12,11,30,16,15,28,0,81,55,75,100,40,59,88,72,99,92,72,89,61,41,100,100,100,26,19,33,90,27,50,31,97,60,94,77,47,46,68,32,30,40,55,26,29,0,94,84,79,93,0,76,41,84,30,60,71,17,68,81,58,63,14,37,52,44,60
Ashton Fox,Peterborough Sports FC,1029,Right Centre Back,Right Back,England,22.0,192.0,0,0,9,7,9,0,0,100,0,0,0,10,11,0,11,12,0,0,0,0,7,8,49,18,25,0,100,29,0,83,100,44,44,96,95,10,8,91,80,13,32,97,29,32,92,26,30,61,16,87,96,92,100,10,12,59,14,78,15,11,14,14,10,22,2,100,42,11,53,27,16,96,69,60,26,71,24,52,37,24,13,87,94,22,27,30,0,0,18,15,0,100,0,0,29,91,6,29,89,11,17,78,74,14,38,28,71,74
Ashton Mee,Buxton,426,Left Defensive Midfielder,Right Defensive Midfielder,England,20.0,183.0,80,82,48,38,50,96,94,37,0,88,0,39,46,0,42,51,0,0,0,67,40,46,90,16,0,32,0,25,0,35,54,39,37,66,66,33,45,0,84,64,91,82,15,21,39,27,27,85,0,78,13,33,100,41,63,94,41,99,70,53,68,44,58,34,100,100,28,36,38,25,67,66,29,55,27,32,52,17,0,18,19,43,43,42,0,0,0,0,54,40,0,0,0,0,51,47,31,76,13,49,93,56,46,61,4,21,60,12
Avan Jones,Enfield Town FC,866,Left Wing Back,Right Back,England,24.0,179.0,0,0,70,49,72,0,9,24,0,36,0,26,33,0,16,13,0,82,87,0,53,57,5,15,13,23,29,10,0,88,55,33,21,89,76,56,35,24,87,29,61,69,59,41,77,28,21,62,52,63,23,36,100,58,20,95,57,99,30,39,32,49,41,14,100,100,12,0,25,68,1,87,63,41,2,63,54,20,4,11,2,48,68,19,75,41,91,43,61,55,0,28,77,58,50,91,6,33,32,30,92,86,63,8,99,2,75,87
B. Dolaghan,Worthing FC,2210,Centre Forward,Left Centre Forward,England,21.0,,99,99,99,99,91,97,87,4,99,99,90,68,61,92,74,68,0,0,0,99,99,85,98,48,49,51,45,66,95,15,29,12,20,11,14,86,53,60,93,99,51,7,9,9,30,13,14,84,8,88,8,28,100,94,99,99,99,100,99,99,99,99,94,86,100,100,9,43,10,71,99,1,5,95,50,57,83,14,82,96,13,23,55,43,32,35,0,97,98,97,48,100,0,0,98,7,52,93,8,70,88,2,0,99,89,39,7,2
B.Leonard,Enfield Town FC,2727,Right Wing Back,Right Midfielder,England,24.0,,69,71,51,38,53,78,55,30,0,56,79,91,81,73,91,80,90,87,82,74,70,61,69,36,28,49,11,9,0,62,48,42,34,59,49,42,30,48,53,55,80,65,44,38,71,28,27,88,36,68,51,50,23,48,24,78,60,98,57,50,57,61,61,100,100,100,26,0,34,57,7,64,50,65,1,32,81,31,48,55,15,51,94,37,92,92,88,66,55,64,45,12,98,60,61,65,33,48,42,50,67,66,74,41,29,68,66,71
B.Marsden,Marine,1947,Left Defensive Midfielder,Right Defensive Midfielder,England,23.0,188.0,0,0,44,43,43,0,14,49,0,41,67,64,70,71,69,78,0,0,0,42,51,52,28,37,39,38,57,67,0,43,54,60,46,62,52,88,80,61,96,64,99,97,91,79,81,72,57,32,25,40,46,76,17,86,63,99,98,99,62,75,62,96,47,5,100,100,50,8,32,37,5,65,48,86,22,74,64,51,56,54,24,56,24,71,64,72,52,66,59,60,50,59,48,16,53,71,30,41,58,45,50,53,57,19,25,47,42,45
B.Roscoe,Radcliffe,3338,Right Centre Back,Left Centre Back,England,29.0,188.0,64,65,65,83,49,75,50,77,0,68,0,27,34,0,27,33,0,69,67,47,50,40,41,31,42,20,89,25,0,74,80,51,57,92,90,33,38,91,90,20,32,94,80,64,84,67,59,63,76,57,85,90,26,29,27,91,32,98,17,23,19,27,18,57,100,100,46,20,55,8,10,95,72,50,18,34,28,70,28,29,19,77,76,30,38,33,67,24,55,47,0,52,33,83,22,93,4,28,91,8,37,79,89,10,9,92,67,84
B.Williams,Tonbridge Angels FC,2205,Right Back,Left Defensive Midfielder,England,24.0,175.0,0,0,28,54,20,0,38,66,0,30,0,40,35,0,43,38,0,0,0,0,30,25,18,42,49,39,70,51,0,31,66,52,40,83,78,49,46,72,93,28,81,95,89,73,86,77,57,78,49,51,87,77,19,45,30,95,49,98,26,32,28,40,32,61,100,100,53,23,60,23,35,83,67,45,16,26,29,80,35,27,38,64,61,48,46,38,72,27,15,15,64,100,33,16,20,87,11,37,85,13,35,70,68,35,30,36,69,64
Bailey Akehurst,Tonbridge Angels FC,1997,Left Back,Left Wing Back,England,22.0,178.0,59,46,44,54,37,52,50,61,99,58,80,85,75,83,69,41,0,95,94,62,63,52,45,56,50,65,21,57,0,48,53,76,67,85,85,64,61,60,96,27,59,81,81,80,72,71,68,53,42,42,71,65,18,62,54,99,71,98,21,37,28,52,28,73,100,100,46,3,68,84,4,88,91,40,4,33,51,62,25,32,34,54,24,41,92,71,95,0,24,36,0,42,81,30,20,90,5,46,74,18,59,85,85,6,28,53,68,84
Bailey Clements,King's Lynn Town FC,2085,Left Wing Back,Left Back,England,25.0,188.0,58,60,63,82,45,70,47,49,0,53,78,70,69,81,74,74,0,72,65,68,63,52,68,43,51,36,75,48,0,69,74,71,83,80,90,36,30,76,70,38,74,92,53,62,89,68,78,73,73,77,82,75,100,38,60,81,71,99,43,39,47,61,42,74,100,100,65,16,66,80,23,84,77,31,4,8,57,79,61,61,42,76,27,81,83,90,73,70,60,66,49,16,88,57,69,90,5,51,67,17,76,73,82,18,9,81,66,71
Bailey Gooda,Worksop Town FC,1322,Left Centre Back,Right Centre Back,England,29.0,178.0,0,0,34,82,17,0,38,100,0,51,0,25,29,0,27,31,0,0,0,0,23,19,22,12,10,19,29,24,0,82,87,40,39,92,94,11,12,81,74,22,31,99,37,34,66,35,32,90,70,69,98,97,100,12,12,67,28,92,23,13,15,19,8,80,100,100,47,15,76,67,37,93,81,73,9,21,18,33,20,19,10,84,53,18,37,36,57,62,36,31,0,100,31,100,65,90,8,29,91,8,27,90,85,29,58,21,90,89
Bailey Sloane,Marine,773,Left Back,,England,23.0,191.0,0,0,13,1,30,0,38,58,0,32,0,29,58,0,31,65,0,0,0,0,15,41,32,35,47,24,88,48,0,74,91,79,81,87,85,65,61,56,95,31,69,95,94,91,92,85,85,69,95,57,78,60,100,59,54,97,82,99,32,47,44,64,31,29,100,100,30,4,38,80,3,89,64,32,16,77,44,71,14,12,7,71,55,37,76,69,84,0,0,16,0,13,81,58,0,93,5,26,59,37,58,77,76,10,94,43,64,88
Basil Tuma,Slough Town FC,635,Left Wing,Right Attacking Midfielder,Malta,21.0,,87,89,79,75,72,87,86,21,0,91,0,41,60,0,44,68,0,0,0,76,67,66,81,97,95,97,30,95,99,14,3,51,44,36,36,67,41,40,80,82,82,62,67,56,85,41,38,56,10,67,34,80,100,68,44,94,73,99,84,79,80,75,64,100,100,1,30,11,22,50,61,27,19,90,7,22,81,33,45,57,39,24,98,71,72,84,0,73,76,78,0,65,71,41,60,35,46,76,38,51,71,25,8,88,89,14,33,15
Bayley Brown,Enfield Town FC,1310,Left Centre Midfielder,Left Defensive Midfielder,England,29.0,196.0,53,54,63,97,31,78,81,49,0,68,59,19,16,62,20,17,0,0,0,54,45,19,70,37,49,26,87,44,0,25,37,47,33,66,54,65,61,67,84,53,92,80,51,44,90,30,27,21,0,79,77,95,100,64,27,95,81,99,52,55,55,64,33,80,100,100,25,10,9,74,7,62,14,97,20,64,56,29,43,32,8,34,5,35,28,31,0,51,60,52,59,100,0,0,65,84,10,51,64,23,69,21,20,70,86,42,23,28
Bayley McCann,Peterborough Sports FC,541,Left Wing Back,Left Back,England,20.0,182.0,75,77,32,8,56,84,94,66,0,55,0,52,48,0,48,41,0,82,81,60,40,51,83,40,41,42,52,27,0,53,53,82,77,74,73,90,78,0,96,24,60,73,99,97,94,98,95,26,70,47,92,76,100,83,78,99,82,99,15,28,11,43,12,100,100,100,31,1,39,76,1,76,82,42,14,89,52,69,20,19,14,48,80,34,73,70,79,57,18,31,0,34,63,18,45,88,6,57,38,51,71,87,81,4,42,21,66,83
Bayley McCann,Alfreton Town,1140,Left Wing Back,Left Wing,England,20.0,182.0,56,57,64,27,78,39,63,20,0,69,62,67,86,66,58,74,0,87,91,59,63,83,33,62,59,67,32,39,0,38,29,29,22,66,57,70,58,24,86,56,76,56,81,52,94,44,29,68,57,74,8,17,100,71,29,97,49,99,56,60,56,48,52,28,100,100,15,1,42,76,4,62,74,56,29,98,77,30,4,11,13,26,89,40,86,57,93,67,63,60,63,61,62,27,75,61,28,63,27,23,97,85,59,10,16,2,75,42
Ben Beals,Spennymoor Town,1449,Left Centre Back,Right Centre Back,England,22.0,183.0,0,0,0,0,0,0,0,100,0,0,0,14,19,0,14,20,0,0,0,0,7,8,49,0,0,0,0,21,0,83,85,69,60,93,91,14,11,99,78,8,21,90,47,57,96,40,46,89,81,88,75,81,12,14,12,67,11,89,6,11,10,9,4,82,100,100,37,19,60,76,19,94,75,36,30,61,11,34,4,3,11,79,9,15,26,19,65,0,9,8,0,100,0,0,37,91,8,26,90,10,18,89,89,12,61,65,85,91
Ben Beresford,Peterborough Sports FC,948,Left Centre Forward,Centre Forward,England,21.0,188.0,87,89,93,99,63,94,50,18,0,89,0,13,20,0,14,21,0,0,0,76,81,45,31,48,40,58,17,22,0,36,18,18,21,42,48,50,22,27,80,98,76,18,13,13,97,17,16,87,0,93,47,95,100,62,82,98,56,99,99,95,99,74,96,18,100,100,13,1,0,55,0,31,2,98,4,57,85,7,82,73,3,12,3,29,22,24,0,60,74,66,0,100,0,0,68,63,16,76,20,56,85,14,36,45,84,86,10,47
Ben Chapman,Ebbsfleet United,2878,Left Wing Back,Centre Attacking Midfielder,England,27.0,175.0,68,70,55,15,75,52,55,32,0,66,77,81,77,80,85,84,0,76,61,72,64,75,77,64,63,65,40,81,0,25,42,20,24,51,59,62,47,40,88,64,94,81,66,37,66,80,52,76,43,48,28,35,24,65,79,98,71,99,66,61,61,61,41,49,100,100,76,10,63,70,17,67,75,66,20,61,79,84,79,79,77,50,70,94,90,94,81,55,69,76,88,12,98,46,59,66,20,66,43,43,72,59,69,14,10,67,46,48
Ben Coker,Ebbsfleet United,1628,Left Wing Back,Centre Attacking Midfielder,England,36.0,180.0,0,0,33,58,24,0,14,71,0,23,73,69,81,76,63,70,0,87,89,47,51,51,40,21,22,23,68,40,0,60,77,18,21,62,68,20,17,23,30,38,49,60,34,22,88,50,31,78,75,84,69,51,14,23,35,48,27,79,35,29,37,25,21,12,4,100,63,35,54,79,14,62,74,26,27,32,69,63,22,27,58,77,5,85,96,92,94,72,61,68,54,42,85,29,77,67,16,70,62,16,85,47,45,16,36,33,35,37
