Name,Team,Minutes,Primary Position,Secondary Position,Nationality,Age,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length
Theo Streete,Leamington FC,1471,Left Centre Back,Right Centre Back,England,38,185,0,0,0,,0,,,0,,0,0,0.02,1,0,0.02,1,0,0,0,0,0.02,1,-0.02,4,3,1,75,12,0,2,4,14,9.97,158,102.9,144,78,0.09,87,20.32,17,168,29,43,91,16.91,26.88,10,67,3,65,43,0,106,63.22,35,16,3,23.71,9,8,2,13,1,0,0,314,63,33,16,37,175,73,21,47,-16,33.49,15,2.23,2.23,172,98,3.65,18,1,1,0,1,6,7,0,0,0,,1,43,52,5,61,39,0,28.52,26.3,0.87,84,-2.22,24.81,22.08
Theo Williams,Peterborough Sports FC,366,Right Centre Forward,Right Midfielder,England,22,175,1,1,0.29,0.05,6,17,33,5,,0.04,0,0.03,1,0,0.03,1,0,0,0,1,0.32,7,0.68,1,1,0,100,3,0,9,7,0,0,3,1.7,63,18,0.01,20,60.36,14,22,4,4,67,3.83,3.83,4,33,2,16,3,0,55,48.19,19,12,4,63.01,39,71,10,83,1,0,0,51,69,0,18,0,4,3,35,74,5,61.82,1,1.47,1.68,47,87,5.26,17,0,0,0,0,13,13,0,,0,0,2,22,48,30,6,47,47,16.5,15.36,0.84,71,-1.14,13.88,10.87
Thomas Carr,Chorley,2520,Left Centre Forward,Right Centre Forward,England,24,,6,6,8.93,0.17,54,11,41,4,,7.2,2,2.3,21,2,2.3,21,0,0,0,8,11.23,75,-3.23,30,18,12,60,59,1,67,106,6,3.66,8,3.89,507,172,0.01,110,63.18,97,133,26,32,68,20.04,23.71,53,21,12,32,70,0,430,332.07,92,100,23,64.84,332,77,90,90,3,0,0,465,64,17,20,71,17,15,36,63,-1,69.33,61,10.33,17.52,469,77,6.34,203,13,13,0,19,165,178,2,15,6,40,36,17,65,17,11,71,18,13.87,13.19,1.03,108,-0.68,14.32,14.31
Thomas James Everton Bramble,Maidstone United,3010,Left Defensive Midfielder,Right Defensive Midfielder,Antigua and Barbuda,25,187,3,2,3.21,0.11,29,7,31,1,100,2.74,0,1.16,23,0,1.16,23,0,0,0,2,4.36,52,-2.36,10,7,3,70,24,0,24,18,33,33.66,91,88.23,506,263,0.04,186,37.59,289,616,66,99,83,62.82,96.48,43,43,14,60,109,0,397,371.16,129,131,40,42.3,146,37,79,60,4,0,0,1273,68,96,13,53,116,156,17,52,-16,51.35,142,14.74,16.85,743,97,4.45,270,20,20,0,1,46,66,2,25,5,42,7,33,56,12,30,61,9,21.51,19.59,0.94,98,-1.92,20.28,19.14
Tim Berridge,Leamington FC,1815,Left Wing,Right Wing,England,28,179,3,3,3.34,0.08,40,8,33,6,,5.27,1,2.02,25,0,1.34,16,1,0.68,9,4,5.36,65,-1.36,18,10,8,56,10,0,24,39,6,4.01,12,7.42,291,135,0.01,78,49.6,70,115,14,20,67,8.1,12.11,2,36,7,24,19,1,275,160.89,65,64,23,51.71,149,54,52,81,1,0,0,289,55,29,19,32,22,81,21,66,11,63.22,22,4.02,6.7,284,88,6.19,92,25,9,16,8,80,89,2,20,12,25,10,18,64,18,12,62,26,24.69,18.66,0.79,86,-6.03,19.43,16.13
Timothée Dieng,Dagenham & Redbridge,1805,Right Defensive Midfielder,Right Centre Midfielder,France,34,189,3,3,2.34,0.1,24,13,29,1,,3.01,2,1.32,11,2,1.32,11,0,0,0,5,3.67,35,1.33,6,4,2,67,10,0,12,16,19,16.7,44,44.1,289,119,0.02,95,41.26,122,253,20,39,61,18.68,35.38,21,33,13,59,67,1,249,220.64,76,63,17,47.2,112,45,42,67,1,0,0,713,74,41,20,53,48,74,21,63,-10,50.18,49,6.18,7.93,444,96,3.88,150,11,11,0,4,51,62,3,27,3,17,9,27,63,10,23,64,13,19.68,14.98,0.95,97,-4.7,18.61,14.6
Tobi Joseph,Worksop Town FC,301,Right Defensive Midfielder,Left Defensive Midfielder,England,33,182,0,0,0.1,0.03,3,0,33,2,,0.01,0,0.29,1,0,0.29,1,0,0,0,0,0.39,4,-0.39,0,0,0,,6,0,2,1,2,1.91,8,4.18,101,31,0,35,41.26,19,38,11,13,79,6.66,8.57,12,33,3,33,4,0,80,43.27,24,20,5,42.43,29,36,12,60,3,0,0,56,60,2,23,29,9,6,28,69,9,57.35,3,0.47,0.55,33,97,6.16,13,0,0,0,2,8,8,0,,0,0,2,23,60,18,23,77,0,19.92,18.2,0.91,89,-1.72,18.16,16.11
Tobi Omole,Tonbridge Angels FC,814,Left Centre Back,Left Back,England,26,189,0,0,0.77,0.77,1,0,100,0,,0.85,0,0.11,3,0,0.11,3,0,0,0,0,0.88,4,-0.88,4,3,1,75,3,0,2,4,3,2.17,38,25.69,63,32,0.06,41,26.36,12,90,10,13,91,7.76,9.93,3,67,1,45,13,0,50,34.67,22,13,8,29.76,12,24,6,46,0,0,0,340,76,28,78,39,43,67,11,72,-4,39.43,32,1.34,2.17,261,99,5.24,40,3,1,2,1,7,8,0,33,2,33,2,35,59,6,43,50,8,24.49,19.97,0.89,85,-4.52,21.87,17.05
Tobi Sho-Silva,Kidderminster Harriers,710,Centre Forward,Right Centre Forward,England,31,183,1,1,2.7,0.16,17,6,29,4,,1.96,0,0.53,12,0,0.53,12,0,0,0,1,3.23,29,-2.23,0,0,0,,9,0,7,17,3,2.48,8,7.94,115,31,0.05,29,63.16,19,26,3,6,75,2.52,4.99,12,0,1,41,48,0,100,98.67,27,31,10,68.11,79,79,29,94,0,0,0,136,55,1,8,100,9,0,43,57,2,69.3,5,3.29,4.35,68,76,2.74,47,1,1,0,4,54,55,0,0,1,25,7,25,57,17,13,57,30,13.02,11.55,1.08,113,-1.47,14.03,13.09
Toby Bower,Farnborough,2818,Left Back,Left Wing Back,England,21,176,1,1,1.39,0.05,29,3,31,1,,1.26,4,3.34,31,1,2.04,16,3,1.29,15,5,4.73,60,0.27,21,10,11,48,9,0,21,27,48,40.01,92,76.32,495,228,0.03,179,31.27,95,295,76,124,80,57.77,97.78,20,61,19,47,32,0,399,317.45,126,70,22,35.33,108,27,39,56,6,0,0,996,61,87,81,30,126,257,13,58,-3,51.88,142,6.68,7.96,772,97,4.44,271,56,32,24,3,27,59,1,34,23,28,3,37,55,8,27,61,11,24.47,21.37,0.82,85,-3.11,19.96,18.15
Toby Edser,Ebbsfleet United,2234,Left Defensive Midfielder,Right Defensive Midfielder,England,27,174,3,3,2.41,0.06,39,8,21,1,,1.98,4,3.07,29,4,2.93,28,0,0.14,1,7,5.48,68,1.52,19,15,4,79,47,1,24,28,11,13.38,35,37.79,437,212,0.02,163,47.78,131,269,39,50,71,46.08,59.46,27,29,16,47,25,0,371,418.03,128,115,40,50.41,203,55,84,73,4,0,0,983,82,42,80,48,42,80,19,76,-6,55.94,117,11.16,14.34,859,96,4.92,328,32,29,3,8,78,107,3,28,11,39,17,20,66,14,25,67,9,18.08,14.9,0.94,95,-3.18,17.01,14.16
Toby Lees,Darlington,2553,Centre Back,Right Centre Back,England,29,188,3,3,1.59,0.11,14,21,29,0,,2.62,0,0.63,7,0,0.63,7,0,0,0,3,2.21,21,0.79,3,3,0,100,16,1,5,3,34,28.46,226,225.59,226,90,0.08,134,22.29,61,481,28,62,88,24.98,53.44,21,70,4,68,184,0,178,163.18,70,47,19,29.47,26,15,16,34,6,1,0,922,66,115,9,44,268,220,21,52,-14,35.47,65,13.79,14.57,462,99,6.77,69,2,1,1,4,42,43,0,0,0,0,4,43,54,3,54,41,6,27.09,23.44,0.87,83,-3.64,23.67,19.48
Todd Alcock,South Shields,1153,Right Defensive Midfielder,Left Centre Midfielder,England,21,190,1,1,0.21,0.04,5,20,40,0,,0.02,1,1.04,9,1,1.04,9,0,0,0,2,1.24,14,0.76,1,1,0,100,4,0,14,18,11,15.83,11,16.86,226,103,0.07,76,43.82,69,117,23,34,82,33.49,49.32,21,56,5,40,8,1,182,277.84,62,72,26,45.38,76,42,48,67,1,0,0,564,84,30,9,63,22,37,20,84,0,50.98,54,8.37,8.63,457,96,4.22,148,12,12,0,1,8,20,2,17,2,40,4,20,66,13,26,66,9,17.93,16.89,0.96,103,-1.04,17.22,17.45
Tom Allan,Darlington,1631,Left Wing Back,Right Midfielder,England,26,173,3,3,4.53,0.14,33,9,24,3,,3.16,1,2.2,16,1,1.88,12,0,0.32,4,4,6.73,49,-2.73,17,5,12,29,24,0,33,41,7,4.91,37,35.26,242,112,0.02,71,44.57,54,130,17,24,57,18.32,23.23,22,20,13,35,27,0,203,205.47,47,47,9,49.58,106,52,36,77,3,0,0,386,62,22,19,41,45,46,25,60,-2,60.86,35,5.44,10.21,341,87,6.81,117,21,15,6,10,63,78,0,29,7,26,10,22,61,17,14,60,26,19.61,16.55,0.89,97,-3.06,17.36,16
Tom Broadbent,Spennymoor Town,338,Centre Back,Left Centre Back,England,34,191,0,0,0.21,0.07,3,0,100,0,,1.07,0,0,0,0,0,0,0,0,0,0,0.21,3,-0.21,0,0,0,,5,0,0,1,1,0.42,41,40.71,26,12,0.15,12,14.19,2,47,4,5,80,3.57,3.99,3,100,1,69,24,0,19,16.15,7,1,0,18.51,0,0,0,0,0,0,0,82,64,5,86,36,44,11,23,47,-17,30.92,3,1.11,1.11,44,100,2.58,2,0,0,0,0,5,5,0,,0,,0,32,61,7,50,50,0,23.83,25.32,0.94,90,1.49,22.37,22.89
Tom Dallison,Ebbsfleet United,1350,Left Centre Back,Centre Back,England,30,193,2,2,2,0.13,16,13,13,1,,1.76,0,0.16,2,0,0.16,2,0,0,0,2,2.16,18,-0.16,7,5,2,71,6,0,5,9,10,10.06,92,96.05,140,69,0.08,71,28.04,34,200,15,25,79,17.6,27.66,19,50,4,76,71,0,106,111.02,39,19,6,33.55,22,21,8,42,4,0,0,603,70,59,87,39,122,121,18,59,-11,41.13,71,8.85,9.49,414,98,4.25,76,7,6,1,2,38,44,1,14,2,50,2,38,57,4,47,47,5,26.41,25.11,0.85,76,-1.3,22.48,19.01
Tom Davies,Salisbury,1993,Right Centre Back,Left Centre Back,England,34,185,1,1,1.8,0.09,21,5,29,0,,1.97,0,0.94,8,0,0.94,8,0,0,0,1,2.74,29,-1.74,5,5,0,100,13,0,7,2,19,18.7,165,173.31,157,84,0.07,94,21.94,49,320,30,49,77,31.76,50.46,14,53,9,75,101,0,113,119.5,42,26,8,29.7,16,14,5,19,4,0,0,1049,77,130,10,50,183,241,13,67,-10,36.23,85,7.49,8.66,781,100,4.69,102,9,7,2,2,47,54,0,11,1,50,7,33,62,4,27,72,1,27.07,19.96,0.88,90,-7.12,23.87,17.92
Tom Dickens,King's Lynn Town FC,2503,Left Centre Back,Centre Back,England,23,193,1,1,2.16,0.18,12,8,25,0,,1.66,0,0.06,1,0,0.06,1,0,0,0,1,2.23,13,-1.23,3,2,1,67,16,0,8,4,39,50.68,153,178.48,318,143,0.05,148,26.82,74,380,49,88,84,61.37,112.05,24,47,9,76,118,2,245,285.51,93,50,23,31.88,43,18,20,40,7,0,0,1121,71,95,81,41,180,205,15,54,-16,39.33,110,8.77,9.35,746,99,5.36,128,1,1,0,2,29,30,0,0,0,0,7,37,58,5,44,51,5,24.8,21.03,0.9,97,-3.77,22.39,20.34
Tom Handley,Merthyr Town FC,2793,Right Back,Left Back,England,25,,6,6,5.46,0.09,63,10,37,2,,7.45,5,4.08,26,5,4.07,25,0,0.02,1,11,9.55,89,1.45,19,8,11,42,26,0,26,32,30,36.81,108,139.34,306,132,0.02,128,29.62,88,337,40,70,71,52.31,89.12,25,40,16,51,56,1,243,302.62,87,64,25,35.17,59,24,33,52,2,0,0,1362,70,120,21,36,149,290,14,53,-17,44.6,119,12.88,18.44,1056,97,3.83,251,29,25,4,5,89,114,1,28,13,31,7,34,52,14,32,48,20,23.32,20.32,0.84,87,-2.99,19.61,17.65
Tom Harrison,Chippenham Town,530,Left Centre Back,Right Centre Back,England,25,185,0,0,0,,0,,,0,,0,0,0.83,4,0,0.83,4,0,0,0,0,0.83,4,-0.83,0,0,0,,5,0,3,0,3,4.68,35,49.86,38,8,0,13,22.16,3,65,5,8,83,6.87,11.54,5,100,1,58,15,0,28,40.27,8,7,1,29.71,6,21,4,57,3,0,0,247,80,16,22,37,39,39,10,73,-7,35.94,14,2.56,2.56,172,98,4.1,28,2,2,0,1,3,5,0,0,0,0,1,30,66,5,39,57,4,23.32,22.25,0.85,87,-1.08,19.81,19.44
Tom Leahy,Tonbridge Angels FC,1451,Right Wing,Centre Attacking Midfielder,England,22,177,7,7,5.09,0.23,22,32,59,2,,7.93,2,1.18,10,2,1.18,10,0,0,0,9,6.27,32,2.73,18,12,6,67,17,0,25,50,10,6.24,10,6.55,330,124,0.01,97,54.72,52,102,18,28,72,9.53,15.77,15,13,7,25,22,0,299,164.78,83,78,30,57.37,186,62,60,77,1,0,0,292,59,10,24,34,13,26,23,59,0,65.81,30,5.97,9.55,273,86,5.92,107,5,5,0,8,73,78,0,40,3,23,13,24,61,16,15,69,16,17.16,13.97,0.89,98,-3.19,15.32,13.68
Tom Leak,Chester,2704,Right Centre Back,Left Centre Back,England,25,188,1,1,1.14,0.09,12,8,17,0,,0.66,1,0.2,3,1,0.2,3,0,0,0,2,1.34,15,0.66,1,1,0,100,15,0,8,6,24,22.96,216,208.44,258,111,0.05,152,25.05,52,365,27,51,63,22.83,45.8,16,16,16,61,92,0,215,194.13,90,47,23,31.59,39,18,13,28,4,0,0,1043,75,97,32,44,252,183,14,66,-9,37.08,66,8.68,9.09,691,99,4.92,81,8,6,2,1,38,44,0,13,1,14,3,35,61,4,47,44,9,24.6,25.76,0.9,90,1.17,22.06,23.14
Tom Mark Tweedy,Darlington,542,Left Wing Back,Centre Attacking Midfielder,Wales,21,178,0,0,1.06,0.12,9,0,0,2,,0,1,2.13,14,0,1.44,11,1,0.69,3,1,3.19,23,-2.19,17,8,9,47,9,0,15,20,3,2.8,4,3.63,91,39,0.02,25,46.86,32,53,6,9,100,5.62,8.42,7,,0,21,3,0,78,68.84,21,20,5,48.83,39,50,16,80,0,0,0,161,56,14,72,40,12,27,21,39,-16,62.68,17,3.2,4.21,157,88,6.01,47,13,9,4,5,31,40,0,69,12,32,6,19,72,9,13,74,13,21.51,19.16,0.89,72,-2.35,19.12,13.79
Tom Mehew,Chippenham Town,2934,Left Defensive Midfielder,Right Defensive Midfielder,England,25,181,1,1,2.6,0.07,38,3,29,1,,1.77,1,3.43,31,1,3.32,29,0,0.11,2,2,6.03,69,-4.03,55,32,23,58,26,0,39,56,37,41.91,32,36.91,556,271,0.03,222,39.43,219,472,68,105,58,74.98,116.89,28,30,49,50,19,0,460,516.72,160,141,52,42.11,164,36,88,62,8,0,0,1607,78,106,10,51,64,174,20,73,-5,52.25,233,16.61,19.31,1352,96,5.4,420,42,39,3,12,66,105,1,7,7,41,20,23,65,11,30,62,7,20.38,17.63,0.95,102,-2.74,19.39,17.92
Tom Moore,Southport,3123,Left Centre Back,Right Centre Back,England,27,193,3,3,2.23,0.14,16,19,50,0,,5.1,0,0.76,12,0,0.72,11,0,0.04,1,3,2.99,28,0.01,13,11,2,85,17,0,10,9,33,44.72,257,283.72,302,149,0.08,162,22.45,81,553,33,66,79,36.73,81.45,37,31,9,67,132,3,232,260.65,92,64,27,29.72,36,16,22,34,7,0,0,1638,77,224,11,56,311,349,12,66,-11,34.66,94,8.94,9.9,1209,99,4.6,129,14,7,7,6,54,61,0,7,2,8,8,30,66,4,39,52,9,26.33,24.76,0.89,88,-1.57,23.44,21.76
Tom Owen-Evans,Chippenham Town,2134,Right Midfielder,Left Midfielder,England,29,180,5,4,3.94,0.09,42,10,45,3,50,4.95,2,3.3,28,2,3.26,26,0,0.04,2,6,7.24,70,-1.24,24,13,11,54,32,0,23,47,12,15.02,23,22.64,392,143,0.01,108,52.2,100,163,26,38,58,27.64,42.66,27,21,19,41,33,1,339,357.09,86,102,33,55.79,214,63,83,81,4,0,0,577,76,24,14,38,29,57,26,73,-2,57.64,59,8.2,11.81,458,90,4.68,182,20,14,6,9,91,105,1,30,11,48,18,19,59,21,19,64,18,17.32,13.77,0.92,92,-3.55,15.88,12.7
Tom Peers,Chester,1708,Centre Forward,Left Centre Forward,England,30,178,3,2,4.78,0.13,38,5,26,4,100,4.59,2,1.48,20,2,1.48,20,0,0,0,4,6.26,58,-2.26,12,5,7,42,14,0,37,74,2,0.59,8,8.46,371,125,0.01,83,62.78,57,83,14,16,74,12.02,12.61,27,17,5,30,38,0,333,272.02,77,83,24,63.97,254,76,74,89,4,1,0,381,64,10,14,56,10,16,31,57,-6,62.92,28,6.89,10.68,342,81,4.23,126,7,7,0,7,95,102,0,0,2,25,9,19,64,16,19,62,19,15.52,14.88,1,103,-0.64,15.48,15.29
Tom Platt,Darlington,2356,Left Defensive Midfielder,Right Defensive Midfielder,England,32,185,1,1,1.06,0.11,10,10,10,0,,0.98,2,2.12,19,2,2.12,19,0,0,0,3,3.18,29,-0.18,3,1,2,33,8,0,25,17,21,19.12,83,80.88,490,247,0.03,201,38.76,164,422,55,76,72,51.82,70.95,27,45,21,57,106,1,408,388.94,149,124,48,42.29,147,36,68,55,1,0,0,863,74,54,12,52,103,83,23,68,-7,49.56,86,13.5,14.45,491,95,5.2,177,10,9,1,13,57,66,1,30,6,50,16,32,60,8,32,62,7,19.5,17.61,0.94,95,-1.89,18.31,16.75
Tom Pugh,Spennymoor Town,1157,Right Defensive Midfielder,Centre Attacking Midfielder,Wales,25,169,1,1,1.75,0.08,23,4,26,3,,2.19,0,1.12,13,0,0.18,5,0,0.93,8,1,2.87,36,-1.87,16,7,9,44,15,0,15,26,2,1.29,22,16.92,301,162,0.01,97,44.61,105,162,25,27,69,19.78,21.06,24,31,11,49,18,0,252,193.39,73,70,28,47.6,108,43,40,57,2,0,0,378,70,38,12,49,29,70,21,67,-4,55.09,44,5.24,6.38,301,91,4.57,107,17,4,13,1,35,39,0,6,1,14,6,21,67,12,22,63,15,22.28,17.94,0.92,108,-4.34,20.44,19.37
Tom Scott,Oxford City,1753,Right Defensive Midfielder,Right Attacking Midfielder,England,22,182,5,5,3.88,0.13,31,16,42,3,,3.94,6,3.15,17,6,3.15,17,0,0,0,11,7.03,48,3.97,18,11,7,61,22,0,28,31,16,11.48,30,23.64,435,219,0.02,142,45.92,84,204,34,50,67,28.34,39.82,15,29,17,49,39,1,386,312.03,109,105,28,48.74,177,46,73,70,2,0,0,591,71,36,11,56,36,58,24,65,-5,53.14,67,4.2,9.17,451,92,4.96,162,11,11,0,6,61,72,3,18,7,54,7,29,58,13,30,57,14,18.55,14.97,0.99,109,-3.58,18.3,16.31
Tom Walker,Chorley,687,Right Midfielder,Right Wing,England,30,183,1,1,0.59,0.04,14,7,21,3,,0.21,1,0.82,9,0,0.48,6,1,0.34,3,2,1.41,23,0.59,18,14,4,78,6,0,16,16,3,2.65,8,8.04,134,68,0,37,41.66,46,72,16,19,67,15.42,18.07,4,27,8,40,12,1,114,103.32,23,26,7,44,46,40,18,69,1,0,0,187,57,12,84,26,16,38,23,50,-7,64.92,35,2.14,2.65,172,90,7.84,71,16,9,7,0,12,21,0,31,6,17,0,17,70,13,13,68,20,22.53,17.95,0.85,91,-4.58,19.17,16.27
Tom Whelan,Fylde,2320,Right Centre Midfielder,Right Defensive Midfielder,England,30,172,0,0,2.23,0.07,31,0,26,1,,1.14,7,6.58,71,5,4.22,49,2,2.36,22,7,8.81,102,-1.81,26,15,11,58,37,0,56,50,25,34.7,41,61.58,388,161,0.01,130,45.42,152,329,54,79,78,81.73,116.43,22,44,15,47,27,1,313,464.22,90,105,32,48.58,158,50,69,66,3,0,0,1457,79,116,10,48,64,217,16,77,-2,52.38,179,16.34,18.06,1206,95,4.71,360,49,26,23,10,44,70,5,8,7,21,12,21,65,14,28,62,10,20.69,18.28,0.9,92,-2.41,18.57,16.82
Tom Wilson,King's Lynn Town FC,2434,Right Centre Back,Centre Back,England,25,170,0,0,1.49,0.06,26,0,23,0,,1.26,0,1.31,12,0,1.31,12,0,0,0,0,2.81,38,-2.81,6,5,1,83,12,0,6,3,53,72.08,187,226.42,222,90,0.05,122,27,88,398,32,85,74,40.43,112.51,19,50,11,79,122,1,172,197.41,66,32,14,32.54,28,16,16,50,8,0,0,1156,71,129,8,45,221,251,13,57,-14,42.69,158,11.02,11.99,748,99,4.54,195,16,15,1,4,56,71,0,6,3,20,9,40,56,4,53,43,4,26.6,23.21,0.88,86,-3.39,23.3,19.97
Tom Wraight,AFC Hornchurch,2835,Left Defensive Midfielder,Left Centre Midfielder,England,31,175,4,4,3.3,0.08,42,10,21,2,,3.46,2,4.67,39,1,1.83,15,1,2.84,24,6,7.97,81,-1.97,18,11,7,61,19,0,25,24,21,15.93,66,63.47,457,230,0.06,178,38.19,254,523,65,86,75,60.71,76.64,25,37,22,63,85,0,369,346.32,122,133,41,41.8,124,34,69,52,5,0,0,1093,61,102,83,40,91,227,20,55,-6,53.87,116,15.21,17.2,641,96,3.67,229,62,25,37,6,48,73,0,11,7,27,8,32,58,9,31,62,7,23.13,18.37,0.91,98,-4.76,21.1,18.05
Tommy Buckwell-Willard,Salisbury,1500,Centre Attacking Midfielder,Left Attacking Midfielder,England,25,175,4,4,2.9,0.09,34,12,29,4,,3.43,1,1.47,26,1,0.86,15,0,0.61,11,5,4.37,60,0.63,22,9,13,41,10,0,46,40,4,4.39,4,4.23,226,80,0.01,70,59.21,62,91,12,16,86,12.24,16.63,6,33,2,16,5,0,208,211.26,65,69,19,59.78,145,70,56,81,0,0,0,331,73,25,8,51,8,45,19,73,0,64.16,44,4.41,7.04,378,86,6.63,129,30,17,13,2,62,79,1,30,11,41,4,14,64,22,15,61,24,19.16,17.13,0.95,98,-2.03,18.28,16.8
Tommy Wood,Enfield Town FC,657,Right Centre Forward,Centre Forward,England,27,188,1,1,2.13,0.24,9,11,44,3,,1.35,0,0.43,9,0,0.43,9,0,0,0,1,2.55,18,-1.55,0,0,0,,5,0,9,21,4,2.03,10,5.59,96,27,0,23,56.57,17,29,6,10,60,3.29,5.33,13,0,4,40,32,0,77,37.65,14,22,6,63.83,61,79,20,91,0,0,0,120,47,3,21,100,10,3,38,39,-8,61.46,9,1.51,3.24,67,73,2.95,30,2,2,0,2,35,37,0,0,1,33,3,32,59,9,30,57,13,13.45,11.38,1,102,-2.07,13.48,11.56
Tommy-Lee Higgs,Salisbury,399,Centre Forward,Centre Attacking Midfielder,England,21,176,1,1,1.44,0.12,12,8,8,7,,0.3,0,0.39,2,0,0.39,2,0,0,0,1,1.83,14,-0.83,1,1,0,100,2,0,4,9,0,0,4,4.25,93,39,0,28,65.21,13,20,4,4,67,5.41,5.41,7,50,2,17,2,0,82,98.92,23,18,7,67.99,73,89,18,100,2,0,0,62,64,3,7,38,6,6,27,53,-12,62.63,7,1.2,2.23,57,88,4.94,23,4,4,0,0,24,28,1,0,0,0,3,24,61,14,30,52,17,17.93,15.52,0.93,101,-2.41,16.71,15.73
Tony Craig,Dorking Wanderers FC,1179,Left Centre Back,Centre Back,England,41,184,0,0,0.42,0.14,3,0,33,0,,0.66,0,0.09,2,0,0.09,2,0,0,0,0,0.51,5,-0.51,1,0,1,0,10,0,2,2,10,13.52,94,116.12,104,52,0.07,62,22.99,34,184,19,29,63,24.92,38.44,8,31,11,68,40,1,77,101.61,29,10,3,26.67,9,12,3,30,2,0,0,552,79,62,83,60,105,92,11,52,-27,33.34,20,4.56,4.95,350,99,4.8,26,1,1,0,2,14,15,0,0,1,25,2,28,67,4,38,58,4,24.42,20.33,0.95,96,-4.09,23.16,19.6
Tony Lee,AFC Totton,2636,Centre Forward,Right Centre Forward,England,30,,12,12,11.5,0.14,85,14,38,6,,12.87,4,2.41,20,4,2.41,20,0,0,0,16,13.91,105,2.09,20,10,10,50,49,1,42,66,2,2.48,38,39.16,428,115,0.03,115,59.46,97,123,15,17,63,14.69,17.17,64,20,9,45,130,0,351,360.14,95,102,24,65.52,273,78,85,83,4,0,1,483,47,9,17,33,44,21,40,42,-5,63.73,37,10.4,18.63,306,78,4.51,133,13,12,1,8,171,183,3,8,1,8,18,28,64,8,30,59,11,16.36,15.12,1,94,-1.24,16.44,14.22
Trae Cook-Appiah,Hemel Hempstead Town,781,Centre Forward,Right Centre Forward,England,25,190,1,1,1.39,0.1,14,7,43,4,,1.39,2,0.4,4,2,0.4,4,0,0,0,3,1.79,18,1.21,7,6,1,86,13,1,26,36,1,0.95,0,0,170,48,0.01,43,70.71,22,30,6,7,86,6.36,7.31,14,50,1,22,16,0,150,149.61,37,45,12,71.51,132,88,41,91,1,0,0,88,54,5,4,63,1,7,40,50,-4,68.43,6,1.73,2.79,108,71,7.68,30,0,0,0,3,47,47,0,,1,20,9,14,73,12,10,73,17,15.94,12.69,1.09,103,-3.25,17.41,13.08
Trent Reagen Mahorn Rendall,Dagenham & Redbridge,1063,Right Centre Back,Right Back,England,24,190,1,1,0.33,0.07,5,20,60,0,,0.72,0,0.23,4,0,0.04,2,0,0.19,2,1,0.57,9,0.43,8,4,4,50,10,0,12,8,12,8.27,51,33.05,172,73,0.02,70,29.5,21,126,24,36,89,16.81,25.07,8,83,3,67,28,1,140,94.98,51,31,9,35.1,34,24,20,65,4,0,0,309,60,30,14,29,73,82,20,55,-5,45.5,42,1.75,2.03,226,93,5.26,58,9,4,5,2,15,19,0,22,2,13,2,41,52,7,31,55,14,28.48,27.67,0.8,82,-0.81,22.84,22.63
Tristan Gill,Buxton,358,Left Back,,England,19,,0,0,0.12,0.04,3,0,0,1,,0,0,0.06,1,0,0.06,1,0,0,0,0,0.18,4,-0.18,3,2,1,67,2,0,4,5,4,5.32,13,18.34,71,27,0.08,30,26.56,15,51,10,14,67,13.28,18.61,4,20,5,73,8,0,57,76.73,21,12,1,29.99,14,25,7,58,0,0,0,150,65,20,70,59,17,30,12,56,-9,48.22,22,2.06,2.1,108,95,4.84,35,2,1,1,1,5,6,0,50,1,11,1,37,52,11,31,66,3,23.07,22.98,0.99,110,-0.1,22.83,25.36
