Name,Team,Minutes,Primary Position,Secondary Position,Nationality,Age,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length
Razzaq Coleman De-Graft,Worthing FC,2513,Right Wing,Right Midfielder,England,28,188,0.32,0.29,0.26,0.08,3.19,9,35,4,100,0.31,0.25,0.2,1.22,0.25,0.2,1.22,0,0,0,0.54,0.46,4.41,0.08,2.87,1.83,1.04,64,0.79,0,3.76,3.98,0.47,0.72,0.82,1.2,13.18,4.69,0,4.44,47.3,3.98,7.63,1.58,2.04,85,2.36,3.08,1.43,43,0.29,33,0.57,0.04,10.17,14.81,3.37,3.22,1.29,50.68,4.94,49,2.08,64,0.11,0,0,36.14,78,1.4,75,52,1.36,2.15,28,74,-4,57.79,3.12,0.61,0.82,40.15,88,6.4,12,1.43,1.36,0.07,0.75,6.55,7.92,0.14,10,0.47,34,1.33,16,61,23,13,61,25,16.66,15.7,0.95,98,-0.96,15.91,15.38
Reece Christopher Myles-Meekums,Horsham FC,2606,Left Wing,Left Midfielder,England,27,177,0.21,0.21,0.21,0.11,1.86,11,39,4,,0.24,0.03,0.08,0.83,0.03,0.08,0.83,0,0,0,0.24,0.29,2.69,-0.05,2.62,1.07,1.55,41,1.69,0.07,1.97,3.94,0.45,0.34,1.04,1.07,12.99,4.77,0,3.83,48.7,3.49,6.46,0.76,1.21,69,0.64,0.97,0.73,50,0.35,24,0.31,0,11.57,10.38,3.21,2.9,0.97,51.64,6.04,52,2.18,75,0.07,0,0,23.66,66,1.14,17,49,1.45,1.9,24,57,-9,61.43,3.52,0.41,0.58,26.56,85,8.06,8.39,0.9,0.9,0,0.35,2.83,3.73,0.03,35,0.59,25,0.73,23,59,18,23,57,20,18.91,16.62,0.95,104,-2.29,17.92,17.29
Reece Devine,Kidderminster Harriers,2111,Left Wing Back,Left Back,England,24,184,0.17,0.17,0.07,0.08,0.94,18,41,2,,0.14,0.26,0.14,1.28,0.17,0.1,0.94,0.09,0.04,0.34,0.43,0.21,2.22,0.22,1.62,0.94,0.68,58,1.49,0,1.45,1.58,0.77,1.01,2.05,2.69,13.39,5.63,0.02,5.37,43.31,5.24,9.68,1.02,1.79,53,1.27,2.28,0.77,27,0.9,35,0.72,0,11.68,14.15,3.96,3.41,0.81,46.45,5.12,44,2.52,74,0.17,0,0,28.43,61,1.96,76,32,2.98,5.2,16,50,-10,59.99,3.84,0.33,0.43,26.3,92,5.39,8.91,1.24,0.85,0.38,0.43,2.52,3.37,0.04,45,0.72,20,0.68,28,58,14,26,52,22,22.49,20.47,0.85,82,-2.02,19.14,16.88
Reece Fleet,Chippenham Town,2739,Right Defensive Midfielder,Left Defensive Midfielder,England,34,189,0,0,0.02,0.03,0.53,0,19,0,,0.01,0.03,0.04,0.49,0.03,0.04,0.49,0,0,0,0.03,0.05,1.02,-0.02,0.23,0.16,0.07,71,0.59,0,0.62,0.69,1.05,1.25,1.81,2.01,16.89,7.33,0.04,6.74,35.38,5.85,14.03,2.4,3.45,70,2.59,3.84,0.95,45,1.02,49,1.15,0,13.54,15.3,4.44,4.27,1.41,38.42,3.75,28,2,47,0.2,0,0.03,52.35,84,4.4,7,61,3.29,5.72,21,81,-3,45.58,5.72,0.36,0.38,40.16,98,4.19,9.14,0.3,0.26,0.03,0.03,0.72,0.99,0.2,11,0.03,50,0.23,23,68,8,31,67,2,21.24,19.09,0.95,100,-2.14,20.27,19.04
Reece Grego-Cox,Hampton & Richmond,942,Right Centre Forward,Centre Forward,Republic of Ireland,29,178,0.57,0.48,0.21,0.11,1.91,25,50,4,100,0.24,0.1,0.07,0.76,0.1,0.07,0.76,0,0,0,0.57,0.28,2.68,0.29,1.53,0.76,0.76,50,0.48,0.1,1.24,3.44,0.29,0.09,0.57,0.4,16.34,5.64,0,3.73,61.56,3.63,5.06,0.19,0.48,67,0.16,0.25,1.53,0,0.1,41,4.49,0,14.62,10.87,3.54,3.44,1.24,63.27,11.08,76,2.96,86,0.29,0,0,22.84,57,0.38,5,40,0.76,0.76,40,64,6,63.11,3.25,0.29,0.41,15.67,85,5.2,8.31,0.38,0.38,0,0.29,5.35,5.73,0.19,25,0.19,29,0.57,26,64,10,23,63,14,16.04,14.65,0.95,102,-1.39,15.21,14.95
Reece Hall,Kidderminster Harriers,340,Right Defensive Midfielder,Left Centre Back,England,22,173,0,0,0.03,0.06,0.53,0,0,1,,0,0,0.02,0.79,0,0.02,0.79,0,0,0,0,0.06,1.32,-0.06,1.32,1.32,0,100,0.79,0,0.53,1.06,1.32,1.61,1.85,1.83,15.37,6.09,0,4.77,42.89,7.68,11.39,1.59,2.91,67,1.62,3.23,1.06,80,0.79,30,0.79,0,12.72,14.61,3.44,4.77,2.38,44.93,4.77,38,2.38,50,0,0,0,24.38,67,1.32,14,38,2.38,2.91,15,47,-21,53.07,3.18,0.37,0.37,18.28,93,5.69,7.42,0.79,0.79,0,0,1.06,1.85,0,0,0,0,0,33,55,12,32,61,7,20.85,17.27,0.93,110,-3.58,19.47,18.95
Reece Hall-Johnson,King's Lynn Town FC,1997,Right Wing Back,Right Back,England,31,173,0.27,0.27,0.15,0.09,1.67,16,38,3,,0.2,0.05,0.11,0.86,0.05,0.11,0.86,0,0,0,0.32,0.26,2.52,0.06,0.99,0.45,0.54,45,1.53,0,1.4,1.62,1.22,1.36,2.25,2.21,12.3,4.55,0.03,4.28,38.6,3.43,7.84,2.12,3.34,85,2.47,3.82,1.26,42,0.36,56,1.62,0.05,8.92,9.72,2.84,2.43,0.99,43.31,3.29,37,1.76,72,0.23,0,0,31.59,69,2.7,19,41,3.02,5.9,17,57,-12,59.26,3.61,0.39,0.51,27.09,93,5.54,10.37,1.53,1.22,0.32,0.27,2.57,3.79,0,15,0.5,27,0.36,28,56,16,20,53,27,22.98,18.33,0.86,99,-4.65,19.83,18.06
Regan Griffiths,Macclesfield Town,566,Right Defensive Midfielder,Left Defensive Midfielder,England,26,172,0,0,0.03,0.04,0.79,0,20,1,,0,0,0.04,1.11,0,0.03,0.79,0,0.02,0.32,0,0.08,1.91,-0.08,0,0,0,,0.79,0,0.95,0.48,0.79,0.55,1.59,1.41,12.08,6.99,0.03,3.81,39.46,7.63,13.67,1.11,1.91,54,0.89,1.44,2.22,33,0.95,43,1.43,0,8.74,9.21,2.38,2.54,0.32,43.89,3.5,40,1.27,50,0.64,0,0,43.7,72,2.7,20,31,2.54,7.63,14,67,-5,51.06,5.24,0.35,0.37,31.31,98,4.8,10.01,0.79,0.48,0.32,0,0,0.48,0,0,0,0,0,25,63,12,29,63,8,23.36,18.8,0.85,84,-4.56,19.84,15.88
Regan Hutchinson,Worksop Town FC,1055,Right Back,Right Wing Back,England,24,180,0,0,0.03,0.03,0.85,0,40,1,,0.11,0,0.15,1.02,0,0.15,1.02,0,0,0,0,0.18,1.88,-0.18,0.94,0.51,0.43,55,0.68,0.09,1.02,1.37,1.62,1.28,2.9,2.28,17.24,7.42,0.02,4.61,34.19,4.69,11.26,2.99,4.61,78,2.17,3.45,1.37,60,0.85,57,0.68,0,12.88,10.56,3.16,2.73,0.51,37.13,4.01,31,1.71,63,0.34,0,0.09,30.21,65,3.16,9,46,3.75,5.97,12,51,-14,55.29,5.38,0.28,0.42,22.02,93,5.43,8.87,1.79,1.54,0.26,0.09,0.85,2.39,0,48,1.02,44,0.17,35,58,7,34,57,10,21.95,18.43,0.88,78,-3.52,19.22,14.32
Reggie Young,Dagenham & Redbridge,1531,Left Wing Back,Left Back,England,27,176,0.06,0.06,0.08,0.13,0.65,9,27,1,,0.05,0.18,0.08,0.94,0.18,0.08,0.88,0,0,0.06,0.24,0.17,1.59,0.07,1.65,1.12,0.53,68,1.59,0,1,2,0.76,0.58,1,0.94,17.46,8.35,0.01,5.41,35.77,4.58,10.11,2.12,2.88,73,1.53,2.11,0.59,43,0.76,50,1.18,0.06,14.75,11.93,4.23,2.76,0.94,38.71,4.64,31,1.82,66,0.06,0,0,31.04,64,1.41,83,30,2,3.7,21,56,-7,55.33,4.53,0.41,0.47,29.62,92,7.77,8.11,1.06,0.82,0.24,0.41,1.29,2.12,0.12,33,0.59,23,0.53,34,52,14,35,48,17,19.84,17.58,0.89,93,-2.26,17.65,16.3
Reiss Greenidge,Slough Town FC,1445,Left Centre Back,Centre Back,Guyana,30,198,0.06,0.06,0.07,0.13,0.56,11,44,0,,0.08,0,0.05,0.5,0,0.05,0.5,0,0,0,0.06,0.12,1.06,-0.05,0.44,0.37,0.06,86,0.31,0,0.31,0.19,0.44,0.33,6.79,5.46,14.26,7.22,0.08,8.16,23.8,1.74,12.14,2.55,2.99,75,2.01,2.34,1.25,25,0.87,66,3.11,0.06,10.46,7.97,4.92,1.87,0.87,28.05,1.18,11,0.56,30,0.06,0,0,24.47,70,1.93,77,38,7.35,4.48,16,61,-9,38.54,1.81,0.33,0.35,13.76,98,4.74,2.93,0.19,0.19,0,0.31,2.18,2.37,0,0,0.12,67,0.37,42,54,4,40,53,6,25.21,19.47,0.9,95,-5.74,22.6,18.42
Remaye Campbell,Hereford FC,1123,Right Centre Forward,Centre Forward,England,25,185,0.24,0.16,0.42,0.15,2.81,6,40,6,100,0.29,0,0.04,0.72,0,0.04,0.72,0,0,0,0.16,0.46,3.53,-0.3,0.4,0.32,0.08,80,1.28,0,1.2,2.89,0.08,0.03,0.72,0.89,12.98,4.41,0.03,3.69,66.97,2.08,2.64,0.4,0.48,83,0.26,0.3,0.64,0,0.08,37,4.17,0,11.94,10.82,3.29,3.21,0.88,71.75,10.5,88,2.73,85,0,0,0,16.83,60,0.32,12,50,0.8,0.56,38,53,-8,63.12,0.64,0.45,0.66,10.82,83,3.53,5.21,0.16,0.16,0,0.16,5.45,5.61,0,0,0,,0.32,16,65,18,15,75,9,15.11,15.17,0.99,96,0.07,14.98,14.54
Remaye Campbell,Hemel Hempstead Town,496,Centre Forward,Left Centre Forward,England,25,185,0.18,0.18,0.2,0.14,1.45,13,50,4,0,0.28,0,0,0,0,0,0,0,0,0,0.18,0.2,1.45,-0.02,0.54,0.36,0.18,67,0.54,0,1.81,5.08,0,0,0.18,0.22,13.61,3.63,0,3.63,72.17,1.63,2.54,0,0,,0,0,0.73,,0,39,7.62,0,12.88,10.01,3.45,2.72,0.91,74.44,11.79,92,2.54,93,0,0,0,16.69,59,0.36,32,67,0.18,0.54,48,45,-13,64.97,0.18,0.17,0.3,10.71,73,3.56,4.9,0,0,0,0.36,4.54,4.54,0,,0.18,100,0.54,13,68,18,4,78,19,13.69,13.02,1.01,101,-0.67,13.84,13.1
Remi Walker,AFC Telford United,2334,Centre Attacking Midfielder,Left Centre Midfielder,England,23,183,0.39,0.39,0.28,0.11,2.47,16,36,3,,0.37,0.35,0.24,2.12,0.31,0.22,1.85,0.04,0.02,0.27,0.73,0.52,4.59,0.21,1.2,0.81,0.39,68,1.12,0,1.85,1.62,0.5,0.55,0.46,0.43,17.2,8.6,0.01,5.63,54.43,4.51,7.37,1.47,1.97,73,1.42,1.97,0.77,33,0.54,45,0.89,0.04,14.96,14.36,4.55,4.28,1.35,56.86,9.25,62,3.47,81,0.04,0,0,29.62,76,2.62,10,52,0.81,4.7,18,71,-5,58.98,3.97,0.61,0.85,26.42,94,5.35,11.38,2.12,1.5,0.62,0.5,3.74,5.24,0.27,7,0.27,30,0.77,18,64,18,20,69,11,20.44,16.22,0.94,101,-4.22,19.12,16.37
Remiero Moulton,Worthing FC,459,Left Wing,Left Wing Back,England,19,178,0.2,0.2,0.17,0.07,2.35,8,50,3,,0.16,0,0.2,1.76,0,0.2,1.76,0,0,0,0.2,0.37,4.12,-0.17,1.18,0.59,0.59,50,1.37,0,3.14,2.94,0.59,0.96,0.2,0.33,13.52,3.92,0,4.12,50.9,6.47,8.03,0.39,0.98,40,0.63,1.59,0.98,33,0.59,29,0.39,0,12.15,19.9,3.72,3.72,0.98,49.64,6.27,52,2.74,74,0.2,0,0,32.92,77,0.98,20,31,0.98,2.35,22,68,-8,64.19,4.9,0.53,0.76,30.57,92,6.51,14.89,1.37,1.37,0,1.18,3.53,4.9,0,14,0.39,29,1.37,21,61,18,13,68,18,18.11,16.99,0.92,103,-1.12,16.74,17.49
Remy Clerima,Maidenhead United,2319,Left Centre Back,Centre Back,France,36,188,0.04,0.04,0.05,0.1,0.54,7,29,0,,0,0.04,0.05,0.39,0.04,0.05,0.39,0,0,0,0.08,0.11,0.93,-0.03,0.47,0.27,0.19,58,0.74,0,1.28,0.89,1.71,1.6,6.13,6.42,17.04,7.33,0.05,8.03,32.73,4.31,19.83,2.95,4.66,72,2.94,4.54,1.09,38,1.13,64,4.93,0.04,13.04,13.14,4.77,3.88,1.44,37.83,3.88,30,2.06,53,0.12,0,0,42.84,69,3.26,11,41,7.22,6.95,16,53,-16,42.33,4.19,0.4,0.45,27.05,94,5.42,6.52,0.85,0.62,0.23,0.12,2.02,2.64,0,18,0.19,21,0.27,40,57,3,43,52,4,22.82,20.06,0.91,94,-2.76,20.81,18.76
Renny Smith,Farnborough,1314,Left Defensive Midfielder,Right Defensive Midfielder,Austria,29,182,0.14,0.14,0.1,0.08,1.3,11,21,2,,0.07,0,0.03,0.48,0,0.03,0.48,0,0,0,0.14,0.13,1.78,0.01,0.41,0.27,0.14,67,1.03,0,0.96,0.75,0.75,0.63,3.22,2.85,23.49,11.64,0.04,7.67,42.77,8.15,14.79,2.94,3.7,73,2.08,2.72,1.71,29,1.1,45,2.12,0,18.83,13.33,5.62,5.96,1.92,46.26,8.15,43,3.7,62,0.27,0,0,28.56,64,1.16,23,40,3.49,2.67,18,65,1,51.64,3.36,0.36,0.4,17.6,93,5.15,6.1,0.62,0.55,0.07,0.14,1.64,2.19,0.07,11,0.07,20,0.07,33,58,9,28,64,8,19.4,16.88,0.94,97,-2.51,18.33,16.34
Rhys Doherty,King's Lynn Town FC,895,Left Defensive Midfielder,Centre Back,England,20,,0,0,0.03,0.08,0.4,0,0,0,,0,0,0.05,0.4,0,0.05,0.4,0,0,0,0,0.08,0.8,-0.08,0.8,0.8,0,100,0.6,0,0.6,0.3,1.61,1.55,4.02,4.49,13.98,6.13,0.05,5.73,30.51,2.72,11.16,2.01,3.62,83,1.91,3.46,1.41,33,0.4,78,2.11,0,10.56,10.48,3.62,1.81,0.7,34.29,2.31,22,0.7,39,0.5,0,0,38.11,76,3.22,15,53,4.93,5.13,19,68,-7,39.3,3.12,0.37,0.38,30.07,98,6.55,5.33,0.2,0.2,0,0.1,1.21,1.41,0,0,0,0,0.1,31,63,6,40,51,9,23.23,20.28,0.95,95,-2.95,22.13,19.3
Rhys Murphy,Horsham FC,1383,Centre Forward,Left Centre Forward,Republic of Ireland,35,185,0.33,0.33,0.44,0.16,2.8,12,40,7,,0.48,0.07,0.12,0.91,0.07,0.12,0.91,0,0,0,0.39,0.57,3.71,-0.18,1.24,0.65,0.59,53,0.85,0,1.69,3.51,0.2,0.15,0.65,0.66,15.88,5.99,0.03,3.84,63.63,2.47,3.97,0.72,0.91,79,0.69,0.84,1.69,40,0.2,32,1.5,0,13.6,11.77,3.19,3.51,0.85,66.1,10.48,77,3.06,87,0.07,0,0,16.14,79,1.11,19,74,1.04,1.11,28,68,-10,63.31,1.56,0.42,0.66,16.85,83,4.57,7.22,0.52,0.52,0,0.59,6.31,6.83,0.13,25,0.13,50,0.91,19,57,23,17,61,22,16.21,16.34,0.98,93,0.13,15.9,15.27
Rhys Walsh,South Shields,383,Right Midfielder,Left Midfielder,Northern Ireland,19,178,0,0,0.02,0.05,0.47,0,50,1,,0.07,0.23,0.27,1.17,0.23,0.27,1.17,0,0,0,0.23,0.3,1.64,-0.06,1.17,0.94,0.23,80,1.64,0,2.58,2.11,0,0,0.7,1.16,7.75,3.29,0,2.82,47.62,1.17,4.46,1.64,1.64,100,2.85,2.85,0.7,100,0,0,0,0,5.4,9.18,1.64,1.88,0.47,49.69,2.58,48,1.64,88,0,0,0,26.29,79,2.11,3,64,0.7,3.29,11,92,13,62.17,2.58,0.31,0.62,29.35,90,7.29,10.8,0.94,0.94,0,0.7,3.05,3.99,0,25,1.17,42,0.94,14,63,23,11,65,24,20.46,15.01,0.96,106,-5.45,19.72,15.98
Ricardo Dinanga,AFC Telford United,665,Left Wing,Left Midfielder,Republic of Ireland,24,174,0.27,0.27,0.18,0.09,2.03,13,33,4,,0.31,0,0.04,0.81,0,0.04,0.81,0,0,0,0.27,0.22,2.84,0.05,4.06,2.03,2.03,50,1.22,0,3.79,5.01,0.27,0.29,0.54,0.38,20.84,9.74,0,7.17,48.84,3.65,6.23,2.03,2.3,68,2.06,2.35,0.68,36,0.95,26,0.68,0,18.14,16.47,5.41,3.52,1.08,49.46,8.66,48,2.57,73,0.14,0,0,19.76,65,0.81,20,55,1.22,0.81,25,53,-12,63.55,3.25,0.41,0.54,25.31,80,10.01,7.58,0.27,0.27,0,0.68,3.38,3.65,0.14,0,0.68,28,0.68,21,57,22,21,48,30,15.77,20.14,1,101,4.37,15.74,20.39
Ricardo Rees,Merthyr Town FC,2145,Left Centre Forward,Centre Forward,Wales,26,,0.96,0.8,0.47,0.15,3.06,26,56,8,100,0.7,0.13,0.15,1.01,0.13,0.15,1.01,0,0,0,0.92,0.62,4.07,0.3,1.09,0.63,0.46,58,0.71,0.08,1.38,1.17,0.29,0.37,0.25,0.33,14.18,5.41,0.01,4.49,66.42,2.01,3.19,0.34,0.63,73,0.35,0.72,0.25,40,0.13,17,0.13,0,13.59,17.19,4.28,3.36,1.3,68.7,10.87,80,2.77,83,0,0,0,13.47,78,0.76,10,56,0.42,1.17,22,74,-4,62.56,1.76,0.46,0.81,15.61,92,6.67,5.83,0.55,0.55,0,0.55,6.33,6.88,0,46,0.42,42,0.84,11,60,29,10,63,27,16.3,15.53,0.94,104,-0.77,15.37,16.13
Richard Faakye,Peterborough Sports FC,554,Left Centre Back,Right Centre Back,England,21,191,0,0,0.13,0.2,0.65,0,25,0,,0.03,0,0.06,0.16,0,0.06,0.16,0,0,0,0,0.19,0.81,-0.19,0.81,0.65,0.16,80,1.3,0,0.65,0.33,1.3,1.62,6.34,7.32,8.45,3.41,0.14,5.53,24.7,1.95,15.44,1.14,2.44,100,1.27,2.89,0.33,,0,47,1.14,0,6.99,8.82,3.41,1.95,0.81,34.39,1.46,21,0.49,25,0.33,0,0,41.12,76,4.06,76,45,7.31,7.96,13,65,-11,38.43,3.41,0.64,0.74,32.34,99,5.05,3.58,0.16,0.16,0,0,1.63,1.79,0,0,0,0,0.33,29,67,4,32,59,9,25.21,19.75,0.89,117,-5.46,22.43,23.18
Richard McIntyre,Salisbury,585,Left Back,Left Wing Back,England,19,182,0,0,0.02,0.03,0.61,0,0,1,,0,0,0.08,1.54,0,0.08,1.54,0,0,0,0,0.09,2.15,-0.09,0.61,0.31,0.31,50,0.77,0,0.92,0.92,0.31,0.41,4.77,4.34,14.61,4.15,0.01,5.23,32.84,3.69,11.22,1.84,2.15,80,1.82,2.23,1.23,40,0.46,38,0.92,0,11.53,12.19,3.84,3.23,1.23,38.94,3.84,33,2.77,86,0.31,0,0,35.67,64,2.31,76,33,4.92,6.76,8,40,-24,51.7,5.07,0.11,0.17,29.83,97,4.66,7.69,1.54,1.23,0.31,0,0.46,1.69,0.15,30,0.46,20,0,32,55,13,32,58,10,22.03,12.1,0.84,127,-9.93,18.43,15.36
Richie Bennett,Scarborough Athletic,1154,Centre Forward,Left Centre Forward,England,35,191,0.16,0.08,0.17,0.14,1.25,6,44,2,100,0.14,0.08,0.05,0.31,0.08,0.05,0.31,0,0,0,0.16,0.22,1.56,-0.07,0.31,0.08,0.23,25,1.25,0.08,1.25,2.65,0.31,0.27,1.25,1.29,15.52,3.98,0.03,3.43,58.43,4.13,6.16,0.47,0.78,75,0.44,0.72,1.48,0,0.16,39,4.68,0,13.57,10.81,2.88,3.66,1.17,62.87,9.98,74,3.12,85,0.55,0,0,27.45,59,1.01,62,57,1.79,1.25,33,54,-5,61.11,1.79,0.34,0.49,17.31,86,4.14,7.49,0.47,0.47,0,0.47,4.52,4.99,0,17,0.23,27,0.7,19,66,15,17,67,17,16.41,15.76,0.98,102,-0.65,16.08,16.15
Ricky Aguair,Horsham FC,1368,Right Defensive Midfielder,Left Defensive Midfielder,England,25,,0.13,0.13,0.09,0.06,1.58,8,46,2,,0.12,0,0.04,0.66,0,0.04,0.59,0,0,0.07,0.13,0.13,2.24,0,0.72,0.33,0.39,45,1.32,0,1.38,1.51,0.39,0.3,1.12,1,16.05,8.29,0,5.2,43.14,4.67,10.39,0.99,1.38,54,1.02,1.32,0.92,28,0.86,50,0.92,0.07,14.21,11.35,3.88,3.22,1.05,47.02,5.92,42,1.84,57,0.07,0,0,35,72,4.47,8,54,2.83,6.64,22,66,-6,48.81,3.55,0.42,0.52,31.32,94,5.76,7.17,0.72,0.46,0.26,0,1.32,1.78,0,27,0.2,20,0.26,19,69,12,17,72,11,24.29,21.2,0.91,90,-3.1,22.13,19.12
Ricky Holmes,Chelmsford City,1802,Right Defensive Midfielder,Left Defensive Midfielder,England,38,188,0,0,0.09,0.08,1.15,0,22,2,,0.08,0.05,0.18,1.9,0.05,0.08,0.8,0,0.1,1.1,0.05,0.27,3.05,-0.22,0.85,0.6,0.25,71,1.75,0,1.2,1.25,0.9,0.92,1.8,1.64,15.24,6.69,0.03,4.5,44.57,6.04,11.49,1.65,2.55,79,1.77,2.69,1.4,27,0.45,53,2.95,0,12.19,12.04,3.35,3.6,0.9,48.22,5.34,44,2.3,64,0.2,0,0,30.67,58,3.65,15,42,2.8,7.74,22,53,-5,61.95,4.7,0.43,0.51,23.38,94,6.25,8.54,3.25,0.95,2.3,0.2,1.75,2.7,0.05,12,0.55,30,0.2,28,67,6,35,61,5,23.55,18.82,0.91,102,-4.74,21.48,19.11
Ricky Korboa,Tonbridge Angels FC,1573,Left Wing,Left Wing Back,England,29,178,0.17,0.17,0.18,0.08,2.29,8,28,4,,0.25,0.23,0.14,0.86,0.23,0.14,0.86,0,0,0,0.4,0.33,3.15,0.07,1.66,0.92,0.74,55,0.97,0,1.72,2.63,0.8,0.42,1.89,1.04,17.57,7.04,0.01,4.41,41.68,6.18,11.96,1.72,2.52,83,0.92,1.34,1.43,64,0.34,35,1.09,0,14.59,7.67,3.55,3.32,0.63,45.51,5.95,41,2.4,72,0.23,0,0,24.9,66,1.32,18,42,2.69,2.35,23,55,-11,56.22,3.66,0.46,0.65,23.81,89,6.29,8.18,0.86,0.86,0,0.06,2.63,3.49,0.06,13,0.29,33,0.23,35,49,16,29,52,18,19.09,16.99,0.93,104,-2.1,17.69,17.61
Riley Court,Maidstone United,1987,Centre Attacking Midfielder,Right Defensive Midfielder,England,20,,0.23,0.23,0.16,0.09,1.77,13,51,2,,0.22,0.05,0.13,1.49,0,0.06,0.72,0.05,0.07,0.77,0.27,0.29,3.26,-0.01,0.86,0.41,0.45,47,2.26,0,2.4,1.86,1,1.07,1.04,0.89,23.74,10.69,0.03,8.88,48.16,8.29,13.73,2.4,3.4,72,2.16,3.23,0.86,47,0.95,34,1.27,0,20.52,19.43,7.07,6.75,2.49,50.64,10.69,52,5.03,74,0.05,0,0,29.99,61,2.81,11,34,1.54,7.84,16,66,4,60.74,3.94,0.36,0.52,23.65,91,5.97,8.79,2.67,0.91,1.77,0.05,2.31,3.22,0.09,8,0.32,19,0.36,25,64,11,28,57,15,23.22,17.42,0.88,95,-5.8,20.42,16.53
Rio Allen,Scarborough Athletic,1854,Right Wing,Right Midfielder,England,22,,0.34,0.24,0.19,0.1,1.94,13,45,4,100,0.26,0.05,0.06,0.44,0,0.03,0.29,0.05,0.03,0.15,0.29,0.25,2.38,0.04,2.72,0.97,1.75,36,0.87,0.05,2.72,4.22,0.44,0.35,0.44,0.41,15.29,5.97,0,4.71,53.37,4.17,6.55,0.78,1.21,62,0.81,1.16,0.83,9,0.49,33,1.31,0,13.74,13.15,3.88,3.69,1.65,55.04,7.72,56,2.72,74,0.05,0,0,18.39,71,0.58,78,34,0.58,1.55,25,74,3,62.89,1.75,0.34,0.46,20.82,83,5.46,6.5,0.53,0.39,0.15,0.29,3.49,3.88,0,9,0.15,25,0.58,19,53,27,16,53,31,16.89,13.38,0.91,100,-3.51,15.29,13.44
Rio Clegg,Radcliffe,2211,Right Centre Forward,Left Centre Forward,England,30,,0.77,0.53,0.41,0.11,3.66,14,42,9,86,0.61,0.2,0.09,0.69,0.2,0.09,0.69,0,0,0,0.73,0.5,4.36,0.23,1.99,1.1,0.9,55,1.83,0.04,5.09,3.13,0.45,0.35,0.16,0.15,24.99,9.69,0,5.13,66.45,4.36,5.7,1.55,1.99,78,1.21,1.55,2.73,31,0.45,11,0.28,0,20.76,16.26,4.52,4.8,1.67,66.98,16.65,80,4.48,93,0.24,0,0.04,13.07,61,0.85,8,62,0.41,1.14,28,67,5,65.77,1.95,0.48,0.71,18.19,76,6.38,5.29,0.41,0.41,0,0.24,6.23,6.63,0.04,10,0.04,11,0.45,18,65,17,14,69,17,17.36,17.21,1.02,108,-0.15,17.75,18.52
Rio Oudnie-Morgan,King's Lynn Town FC,326,Left Centre Forward,Right Wing,Northern Ireland,20,178,0,0,0.11,0.07,1.65,0,33,3,,0.24,0,0.02,0.28,0,0.02,0.28,0,0,0,0,0.13,1.93,-0.13,1.93,0.83,1.1,43,3.31,0,3.31,3.58,0,0,0,0,28.12,10.48,0,8.55,56.73,2.76,6.07,2.21,2.21,89,2.32,2.32,1.93,0,0.28,15,0.83,0,23.99,22.99,7.17,4.41,2.21,57.17,14.61,61,3.03,69,0,0,0,20.4,54,1.1,31,44,0.55,1.93,19,60,6,62.83,2.21,0.11,0.22,22.88,87,5.91,6.07,0.55,0.55,0,0.28,4.14,4.69,0,0,0.28,14,0.83,20,60,20,23,55,23,17.98,20.29,1.01,133,2.3,18.2,26.9
